,Marca,Modelo,Año,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Precio,Link,Ubicación
394,Lexus,LX,2018,Gris,Gasolina,5,Automática,5.7,Camioneta,16300 km,525.000.000,https://carro.mercadolibre.com.co/MCO-938043394-renault-duster-dynamique-4x2-2015-_JM#position=11&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,San Joaquin - Sabaneta
395,Mazda,CX-3,2019,Gris,Gasolina,5,Automática,Gasolina,Station Wagon,61000 km,89.500.000,https://carro.mercadolibre.com.co/MCO-933657130-nissan-x-trail-exclusive-2017-_JM#position=12&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,San Lucas - Envigado
396,Kia,Sportage,2018,Gasolina,5,Automática,2.0,Camioneta,NA,86000 km,105.900.000,https://carro.mercadolibre.com.co/MCO-931847032-mercedes-benz-gla-200-2016-_JM#position=13&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Loma de las brujas - Envigado
397,BMW,X5,2019,Gris,Gasolina,5,Automática,4.4,Camioneta,24000 km,359.900.000,https://carro.mercadolibre.com.co/MCO-931432085-toyota-prado-txl-2019-_JM#position=14&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Conquistadores - Medellín
398,Ford,F-150,2017,Blanco,Gasolina,4,Automática,3.5,Pick-Up,59900 km,237.900.000,https://carro.mercadolibre.com.co/MCO-931416075-mazda-2-touring-2016-_JM#position=15&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
399,Chevrolet,Equinox,2020,Plateado,Gasolina,5,Automática,1.5,Camioneta,34500 km,116.500.000,https://carro.mercadolibre.com.co/MCO-930123397-bmw-420i-f33-cabriolet-executive-2017-_JM#position=16&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
400,Mazda,CX-30,2021,Gasolina,5,Automática,2.5,Camioneta,NA,32000 km,115.900.000,https://carro.mercadolibre.com.co/MCO-924559306-hyundai-atos-prime-2011-_JM#position=17&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Granizal - Medellín
401,Mazda,3,2017,Gris,Gasolina,5,Automática,2.0,Hatchback,116000 km,69.800.000,https://carro.mercadolibre.com.co/MCO-922634202-mazda-3-sport-touring-_JM#position=18&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
402,Honda,Pilot,2015,Marrón,Gasolina,5,Automática,3.5,Camioneta,109869 km,83.900.000,https://carro.mercadolibre.com.co/MCO-906782140-mini-cooper-se-electrico-modelo-2022-_JM#position=19&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
403,Toyota,Hilux,2019,Blanco,Diésel,5,Mecánica,2.4,Pick-Up,104000 km,149.500.000,https://carro.mercadolibre.com.co/MCO-905908029-land-rover-ranger-2018-_JM#position=20&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
404,Chevrolet,Onix,2022,Rojo,Gasolina,4,Automática,1.0 Turbo,Sedán,900 km,67.800.000,https://carro.mercadolibre.com.co/MCO-938854935-chevrolet-aveo-gti-2008-_JM#position=21&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Dorado - Envigado
405,Toyota,Hilux,2021,Diésel,2,Automática,2.4,Pick-Up,NA,20000 km,210.000.000,https://carro.mercadolibre.com.co/MCO-934786301-chevrolet-vitara-modelo-2010-_JM#position=22&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Copacabana
406,Kia,Picanto,2023,Blanco,Gasolina,5,Mecánica,1.0,Hatchback,3400 km,53.900.000,https://carro.mercadolibre.com.co/MCO-928080391-mazda-2-grand-touring-2016-_JM#position=23&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Las Antillas - Envigado
407,Honda,CR-V,2015,Gris,Gasolina,5,Automática,2.4,Camioneta,75000 km,79.800.000,https://carro.mercadolibre.com.co/MCO-924514796-toyota-land-cruiser-lc-200-2019-_JM#position=24&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Las Palmas - Medellín
408,Kia,Sportage,2017,Blanco,Diésel,5,Automática,2.0,Camioneta,77000 km,102.500.000,https://carro.mercadolibre.com.co/MCO-922677742-toyota-prado-tx-blindado-2013-_JM#position=25&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
409,Ford,F-150,2017,Blanco,Gasolina,4,Automática,3.5,Pick-Up,79000 km,109.900.000,https://carro.mercadolibre.com.co/MCO-918497110-toyota-fj-cruiser-2019-_JM#position=26&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
410,Toyota,Land Cruiser,2015,Gris,Diésel,5,Automática,4.5,Camioneta,76000 km,275.000.000,https://carro.mercadolibre.com.co/MCO-909700003-kia-sportage-revolution-modelo-2015-_JM#position=27&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Carmelo - Sabaneta
411,Honda,WR-V,2020,Gasolina,5,Mecánica,1.5,Camioneta,NA,50600 km,69.999.999,https://carro.mercadolibre.com.co/MCO-938935709-toyota-corolla-xei-2022-_JM#position=28&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
412,Lexus,LX,2006,Blanco,Gasolina,5,Automática,4.7,Camioneta,144000 km,109.000.000,https://carro.mercadolibre.com.co/MCO-938291454-honda-crv-city-plus-2017-_JM#position=29&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
413,Kia,Rio,2020,Gris,Gasolina,5,Mecánica,1.4,Hatchback,25000 km,58.900.000,https://carro.mercadolibre.com.co/MCO-937622556-nissan-versa-advance-2016-_JM#position=30&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Itaguí
414,Mazda,626,2004,Dorado,Gasolina,4,Mecánica,2.0,Sedán,182984 km,22.000.000,https://carro.mercadolibre.com.co/MCO-937037103-mazda-cx-5-grand-touring-lx-2022-_JM#position=31&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Robledo - Medellín
415,Chevrolet,Blazer,2021,Plateado,Gasolina,5,Automática,3600,Camioneta,18006 km,165.000.000,https://carro.mercadolibre.com.co/MCO-936964714-mazda-cx-9-grand-touring-lx-2020-_JM#position=32&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
416,Nissan,Navara,2012,Gris,Diésel,4,Mecánica,2.5,Pick-Up,220000 km,75.000.000,https://carro.mercadolibre.com.co/MCO-934358142-subaru-xv-es-cvt-eyesight-2018-_JM#position=33&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Calasanz - Medellín
417,Toyota,Hilux,2013,Plateado,Diésel,4,Mecánica,2.5,Pick-Up,145375 km,104.800.000,https://carro.mercadolibre.com.co/MCO-933614132-toyota-fortuner-sr5-2014-_JM#position=34&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Centro - Medellín
418,Chevrolet,Captiva,2012,Gris,Gasolina,5,Automática,2.4,Camioneta,102046 km,39.000.000,https://carro.mercadolibre.com.co/MCO-932850292-ford-raptor-f-150-2014-_JM#position=35&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
419,Chevrolet,N300,2015,Blanco,Gasolina,5,Mecánica,1.2,Camioneta,99598 km,37.500.000,https://carro.mercadolibre.com.co/MCO-931847634-toyota-prado-tx-2012-_JM#position=36&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Rionegro
420,Toyota,Land Cruiser,1983,Gasolina,5,Mecánica,4.2,Camioneta,NA,158000 km,125.000.000,https://carro.mercadolibre.com.co/MCO-929292991-bmw-530-i-2018-_JM#position=37&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
421,Kia,Picanto,2022,Gris,Gasolina,4,Mecánica,1.25,Hatchback,10400 km,53.900.000,https://carro.mercadolibre.com.co/MCO-922575948-honda-civic-ex-2015-_JM#position=38&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,San Diego - Medellín
422,Renault,Sandero,2020,Gasolina,5,Automática,1.6,Hatchback,NA,44600 km,50.990.000,https://carro.mercadolibre.com.co/MCO-913168654-toyota-4-runner-2021-_JM#position=39&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Loma del Chocho - Envigado
423,Nissan,Qashqai,2018,Plateado,Gasolina,5,Automática,2.0,Camioneta,37211 km,101.000.000,https://carro.mercadolibre.com.co/MCO-938906919-mazda-3-touring-2016-_JM#position=40&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Laureles - Medellín
424,Ford,Escape,2018,Blanco,Gasolina,5,Automática,2.0,Camioneta,44030 km,96.900.000,https://carro.mercadolibre.com.co/MCO-938350558-renault-stepway-dynamique-intens-2017-_JM#position=41&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Bello
425,Toyota,Fortuner,2013,Gris,Gasolina,5,Automática,2.7,Camioneta,171000 km,92.900.000,https://carro.mercadolibre.com.co/MCO-938298303-renault-duster-dynamique-2016-_JM#position=42&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Belén - Medellín
426,Mazda,3,2018,Gasolina,5,Automática,2.0,Hatchback,NA,44400 km,68.990.000,https://carro.mercadolibre.com.co/MCO-938015614-nissan-march-advance-2022-_JM#position=43&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Itaguí
427,Toyota,Fortuner,2022,Gris,Diésel,5,Automática,"2,4 DIESEL",SUV,0 km,190.500.000,https://carro.mercadolibre.com.co/MCO-936998934-mini-cooper-s-2018-_JM#position=44&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Ciudad Del Rio - Medellín
428,Toyota,Hilux,2021,Diésel,2,Automática,2.4,Pick-Up,NA,15000 km,176.900.000,https://carro.mercadolibre.com.co/MCO-934359386-suzuki-swift-hybrid-2022-_JM#position=45&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Belén La Palma - Medellín
429,Chevrolet,Onix,2020,Plateado,Gasolina,5,Mecánica,1.4,Hatchback,37888 km,51.990.000,https://carro.mercadolibre.com.co/MCO-934371686-jeep-renegade-sport-plus-2022-_JM#position=46&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Guayabal - Medellín
430,Toyota,Fortuner,2008,Gris,Diésel,5,Automática,3.0,Camioneta,234000 km,104.900.000,https://carro.mercadolibre.com.co/MCO-933360904-chevrolet-aveo-2009-_JM#position=47&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Calasanz - Medellín
431,Volkswagen,Nivus,2021,Gasolina,5,Automática,1.0 TURBO,Camioneta,NA,12500 km,90.900.000,https://carro.mercadolibre.com.co/MCO-931159812-toyota-land-cruiser-1993-_JM#position=48&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
432,Chevrolet,AVEO EMOTION,2010,Rojo,Gasolina,5,Mecánica,1.6,Hatchback,156000 km,25.500.000,https://carro.mercadolibre.com.co/MCO-914468989-mitsubishi-montero-modelo-1996-_JM#position=1&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Itaguí
433,Suzuki,Grand Vitara,2014,Gasolina,5,Automática,2.4,Camioneta,NA,91000 km,56.900.000,https://carro.mercadolibre.com.co/MCO-913794587-subaru-xv-hybrid-modelo-2021-_JM#position=2&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
434,Volkswagen,Jetta,2008,Gasolina,4,Mecánica,2.0,Sedán,NA,152600 km,28.900.000,https://carro.mercadolibre.com.co/MCO-913711887-bmw-330i-sportline-modelo-2020-_JM#position=3&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
435,Chevrolet,Trailblazer,2020,Gris,Gasolina,5,Automática,3.6,Camioneta,24700 km,163.000.000,https://carro.mercadolibre.com.co/MCO-913183135-kia-sportage-fq-modelo-2015-_JM#position=4&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Laureles - Medellín
436,Toyota,Fj Cruiser,2022,Negro,Gasolina,5,Automática,4.0,Camioneta,7700 km,237.000.000,https://carro.mercadolibre.com.co/MCO-911945331-mitsubishi-montero-hard-top-modelo-2016-_JM#position=5&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
437,Chevrolet,Sonic,2016,Negro,Gasolina,4,Automática,1.6,Sedán,62000 km,43.900.000,https://carro.mercadolibre.com.co/MCO-910706047-chevrolet-traverse-high-country-2019-_JM#position=6&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
438,Mercedes-Benz,Clase GLC,2018,Plateado,Gasolina,5,Automática,2.0,Camioneta,35000 km,180.000.000,https://carro.mercadolibre.com.co/MCO-909713446-ford-raptor-modelo-2019-_JM#position=7&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
439,Toyota,Prado,2020,Blanco,Gasolina,5,Mecánica,4.0,Camioneta,34058 km,261.000.000,https://carro.mercadolibre.com.co/MCO-908314463-ford-edge-2016-_JM#position=8&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
440,Toyota,Prado,2011,Gasolina,5,Automática,2.7,Camioneta,NA,92270 km,123.900.000,https://carro.mercadolibre.com.co/MCO-905408367-land-rover-range-rover-evoque-modelo-2020-_JM#position=9&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Laureles - Medellín
441,Toyota,Prado,2013,Diésel,5,Mecánica,3.0,Camioneta,NA,187000 km,149.000.000,https://carro.mercadolibre.com.co/MCO-938324290-toyota-fortuner-28l-2019-_JM#position=10&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
442,Renault,Duster Oroch,2022,Gris,Gasolina,4,Mecánica,2000,Pick-Up,21423 km,89.000.000,https://carro.mercadolibre.com.co/MCO-938043394-renault-duster-dynamique-4x2-2015-_JM#position=11&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,San Joaquin - Sabaneta
443,Chevrolet,Beat,2020,Gasolina,4,Mecánica,1.2,Sedán,NA,41800 km,40.990.000,https://carro.mercadolibre.com.co/MCO-933657130-nissan-x-trail-exclusive-2017-_JM#position=12&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,San Lucas - Envigado
444,Mazda,3,2011,Rojo,Gasolina,4,Automática,2.0,Sedán,94033 km,38.800.000,https://carro.mercadolibre.com.co/MCO-931847032-mercedes-benz-gla-200-2016-_JM#position=13&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Loma de las brujas - Envigado
445,Volvo,XC60,2019,Gasolina,5,Automática,2.0,Camioneta,NA,40000 km,161.900.000,https://carro.mercadolibre.com.co/MCO-931432085-toyota-prado-txl-2019-_JM#position=14&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Conquistadores - Medellín
446,BMW,Serie 2,2021,Gasolina,2,Automática,2.0,Coupé,NA,13000 km,147.000.000,https://carro.mercadolibre.com.co/MCO-931416075-mazda-2-touring-2016-_JM#position=15&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
447,Citroën,C3,2018,Rojo,Diésel,5,Mecánica,1.6,Hatchback,90000 km,56.800.000,https://carro.mercadolibre.com.co/MCO-930123397-bmw-420i-f33-cabriolet-executive-2017-_JM#position=16&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
448,Dodge,Journey,2014,Azul,Gasolina,5,Automática,3.6,Camioneta,108000 km,65.000.000,https://carro.mercadolibre.com.co/MCO-924559306-hyundai-atos-prime-2011-_JM#position=17&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Granizal - Medellín
449,Nissan,Note,2015,Blanco,Gasolina,5,Mecánica,1.6,Hatchback,65690 km,39.500.000,https://carro.mercadolibre.com.co/MCO-922634202-mazda-3-sport-touring-_JM#position=18&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
450,Ford,Fiesta,2014,Gasolina,5,Automática,1.6,Hatchback,NA,77325 km,39.800.000,https://carro.mercadolibre.com.co/MCO-906782140-mini-cooper-se-electrico-modelo-2022-_JM#position=19&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
451,Nissan,Patrol,2012,Diésel,5,Automática,3.0,Camioneta,NA,124600 km,92.900.000,https://carro.mercadolibre.com.co/MCO-905908029-land-rover-ranger-2018-_JM#position=20&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
452,Volkswagen,Gol,2017,Gasolina,5,Mecánica,1.6,Hatchback,NA,42800 km,38.600.000,https://carro.mercadolibre.com.co/MCO-938854935-chevrolet-aveo-gti-2008-_JM#position=21&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Dorado - Envigado
453,Mercedes-Benz,C 180,2006,Plateado,Gasolina,4,Automática,1800,Sedán,145609 km,37.800.000,https://carro.mercadolibre.com.co/MCO-934786301-chevrolet-vitara-modelo-2010-_JM#position=22&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Copacabana
454,Kia,CERATO FORTE,2016,Gris,Gasolina,4,Mecánica,1.6,Sedán,134287 km,45.800.000,https://carro.mercadolibre.com.co/MCO-928080391-mazda-2-grand-touring-2016-_JM#position=23&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Las Antillas - Envigado
455,Renault,Koleos,2010,Gasolina,5,Mecánica,2.5,Camioneta,NA,134500 km,45.900.000,https://carro.mercadolibre.com.co/MCO-924514796-toyota-land-cruiser-lc-200-2019-_JM#position=24&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Las Palmas - Medellín
456,Renault,Duster,2022,Gris,Gasolina,5,Automática,2000,Camioneta,15189 km,83.000.000,https://carro.mercadolibre.com.co/MCO-922677742-toyota-prado-tx-blindado-2013-_JM#position=25&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
457,Chevrolet,N200,2011,Gasolina,5,Mecánica,1.2,Camioneta,NA,100000 km,24.000.000,https://carro.mercadolibre.com.co/MCO-918497110-toyota-fj-cruiser-2019-_JM#position=26&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
458,Chevrolet,Sonic,2013,Blanco,Gasolina,4,Mecánica,1.6,Sedán,71028 km,38.800.000,https://carro.mercadolibre.com.co/MCO-909700003-kia-sportage-revolution-modelo-2015-_JM#position=27&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Carmelo - Sabaneta
459,Kia,Rio,2020,Gasolina,5,Mecánica,1.4,Hatchback,NA,15000 km,68.500.000,https://carro.mercadolibre.com.co/MCO-938935709-toyota-corolla-xei-2022-_JM#position=28&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
460,Renault,ALASKAN,2022,Gris,Diésel,4,Automática,2500,Pick-Up,5876 km,170.000.000,https://carro.mercadolibre.com.co/MCO-938291454-honda-crv-city-plus-2017-_JM#position=29&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
461,Volkswagen,Jetta,2019,Blanco,Gasolina,5,Automática,1.4,Station Wagon,13000 km,109.800.000,https://carro.mercadolibre.com.co/MCO-937622556-nissan-versa-advance-2016-_JM#position=30&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Itaguí
462,Land Rover,Discovery sport,2017,Gris,Gasolina,5,Automática,2.0,Camioneta,38000 km,133.000.000,https://carro.mercadolibre.com.co/MCO-937037103-mazda-cx-5-grand-touring-lx-2022-_JM#position=31&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Robledo - Medellín
463,Ford,Escape,2017,Gris,Gasolina,5,Automática,2.0,Camioneta,37000 km,94.900.000,https://carro.mercadolibre.com.co/MCO-936964714-mazda-cx-9-grand-touring-lx-2020-_JM#position=32&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
464,Chevrolet,Onix,2020,Plateado,Gasolina,4,Mecánica,1.4,Sedán,41852 km,50.990.000,https://carro.mercadolibre.com.co/MCO-934358142-subaru-xv-es-cvt-eyesight-2018-_JM#position=33&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Calasanz - Medellín
465,Ford,Edge,2013,Blanco,Gasolina,5,Automática,3.5,Camioneta,123000 km,65.900.000,https://carro.mercadolibre.com.co/MCO-933614132-toyota-fortuner-sr5-2014-_JM#position=34&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Centro - Medellín
466,Chevrolet,Onix,2020,Plateado,Gasolina,4,Mecánica,1.4,Sedán,46002 km,50.990.000,https://carro.mercadolibre.com.co/MCO-932850292-ford-raptor-f-150-2014-_JM#position=35&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
467,Chevrolet,Onix,2020,Plateado,Gasolina,5,Mecánica,1.4,Hatchback,31124 km,51.990.000,https://carro.mercadolibre.com.co/MCO-931847634-toyota-prado-tx-2012-_JM#position=36&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Rionegro
468,Audi,A3,2015,Blanco,Gasolina,2,Automática,1.8,Coupé,51500 km,71.900.000,https://carro.mercadolibre.com.co/MCO-929292991-bmw-530-i-2018-_JM#position=37&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
469,Suzuki,Vitara,2020,Plateado,Gasolina,5,Automática,1400,NA,15500 km,94.990.000,https://carro.mercadolibre.com.co/MCO-922575948-honda-civic-ex-2015-_JM#position=38&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,San Diego - Medellín
470,Nissan,March,2021,Plateado,Gasolina,5,Automática,1.6,Hatchback,38734 km,54.000.000,https://carro.mercadolibre.com.co/MCO-913168654-toyota-4-runner-2021-_JM#position=39&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Loma del Chocho - Envigado
471,Volkswagen,Jetta,2019,Negro,Gasolina,5,Automática,1.4,Station Wagon,82172 km,79.000.000,https://carro.mercadolibre.com.co/MCO-938906919-mazda-3-touring-2016-_JM#position=40&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Laureles - Medellín
472,Honda,CR-V,2014,Plateado,Gasolina,5,Automática,2.4,Camioneta,110684 km,79.900.000,https://carro.mercadolibre.com.co/MCO-938350558-renault-stepway-dynamique-intens-2017-_JM#position=41&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Bello
473,Toyota,4Runner,2017,Gasolina,5,Automática,4.0,Camioneta,NA,59345 km,185.900.000,https://carro.mercadolibre.com.co/MCO-938298303-renault-duster-dynamique-2016-_JM#position=42&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Belén - Medellín
474,Volvo,XC90,2018,Gasolina,5,Automática,2.0,Camioneta,NA,42000 km,172.900.000,https://carro.mercadolibre.com.co/MCO-938015614-nissan-march-advance-2022-_JM#position=43&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Itaguí
475,Mercedes-Benz,Clase A,2016,Gasolina,5,Automática,1.6,Hatchback,NA,62000 km,82.500.000,https://carro.mercadolibre.com.co/MCO-936998934-mini-cooper-s-2018-_JM#position=44&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Ciudad Del Rio - Medellín
476,Renault,Duster,2022,Gris,Gasolina,5,Automática,1300,Camioneta,17290 km,83.500.000,https://carro.mercadolibre.com.co/MCO-934359386-suzuki-swift-hybrid-2022-_JM#position=45&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Belén La Palma - Medellín
477,Chevrolet,Aveo,2010,Gris,Gasolina,4,Mecánica,1.5,Sedán,123000 km,25.900.000,https://carro.mercadolibre.com.co/MCO-934371686-jeep-renegade-sport-plus-2022-_JM#position=46&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Guayabal - Medellín
478,Citroën,C3 Aircross,2019,Gasolina,5,Automática,1.2,Camioneta,NA,23043 km,81.900.000,https://carro.mercadolibre.com.co/MCO-933360904-chevrolet-aveo-2009-_JM#position=47&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Calasanz - Medellín
479,Chevrolet,Colorado,2021,Diésel,4,Automática,2.8,Pick-Up,NA,15200 km,169.900.000,https://carro.mercadolibre.com.co/MCO-931159812-toyota-land-cruiser-1993-_JM#position=48&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
480,Kia,Picanto,2015,Plateado,Gasolina,5,Automática,1.2,Hatchback,94000 km,38.500.000,https://carro.mercadolibre.com.co/MCO-914468989-mitsubishi-montero-modelo-1996-_JM#position=1&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Itaguí
481,Toyota,RAV4,2018,Gasolina,5,Automática,2.0,Camioneta,NA,101000 km,101.990.000,https://carro.mercadolibre.com.co/MCO-913794587-subaru-xv-hybrid-modelo-2021-_JM#position=2&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
482,Chevrolet,Sail,2014,Rojo,Gasolina,4,Mecánica,1.4,Sedán,122400 km,29.400.000,https://carro.mercadolibre.com.co/MCO-913711887-bmw-330i-sportline-modelo-2020-_JM#position=3&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
483,Chevrolet,Sonic,2017,Plateado,Gasolina,5,Automática,1.6,Hatchback,53000 km,48.500.000,https://carro.mercadolibre.com.co/MCO-913183135-kia-sportage-fq-modelo-2015-_JM#position=4&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Laureles - Medellín
484,Volkswagen,Jetta,2013,Gris,Gasolina,4,Mecánica,2.5,Sedán,135700 km,40.900.000,https://carro.mercadolibre.com.co/MCO-911945331-mitsubishi-montero-hard-top-modelo-2016-_JM#position=5&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
