,Marca,Modelo,Año,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Precio,Link,Ubicación
89,Honda,CR-V,2015,Blanco,Gasolina,5,Automática,2.4,Camioneta,67900 km,81.990.000,https://carro.mercadolibre.com.co/MCO-922617967-honda-cr-v-24-city-plus-_JM#position=42&search_layout=grid&type=item&tracking_id=3c7dc58b-f59e-4e16-a915-3c28305da614,Cerritos - Pereira
90,Mazda,CX-3,2019,Gris,Gasolina,5,Automática,2000,Hatchback,54400 km,86.500.000,https://carro.mercadolibre.com.co/MCO-920696579-mazda-cx3-touring-at-_JM#position=43&search_layout=grid&type=item&tracking_id=3c7dc58b-f59e-4e16-a915-3c28305da614,Maraya - Pereira
91,Volkswagen,Jetta,2013,Plateado,Gasolina,4,Mecánica,2.0,Sedán,118000 km,34.000.000,https://carro.mercadolibre.com.co/MCO-918530029-volkswagen-jetta-20-europa-_JM#position=44&search_layout=grid&type=item&tracking_id=3c7dc58b-f59e-4e16-a915-3c28305da614,Cerritos - Pereira
92,Mazda,2,2017,Azul,Gasolina,5,Automática,1.5,Hatchback,77000 km,60.000.000,https://carro.mercadolibre.com.co/MCO-918497533-mazda-2-15-grand-touring-_JM#position=45&search_layout=grid&type=item&tracking_id=3c7dc58b-f59e-4e16-a915-3c28305da614,Galicia - Pereira
93,Nissan,Frontier,2014,Blanco,Gasolina y gas,4,Mecánica,2.4,Pick-Up,218631 km,49.200.000,https://carro.mercadolibre.com.co/MCO-917702815-nissan-frontier-24l-4x2-_JM#position=46&search_layout=grid&type=item&tracking_id=3c7dc58b-f59e-4e16-a915-3c28305da614,30 de Agosto - Pereira
94,Renault,Koleos,2021,Gris,Gasolina,5,Automática,2.5,Camioneta,26000 km,125.000.000,https://carro.mercadolibre.com.co/MCO-914407816-renault-new-koleos-25-intens-_JM#position=47&search_layout=grid&type=item&tracking_id=3c7dc58b-f59e-4e16-a915-3c28305da614,Cerritos - Pereira
95,Toyota,4Runner,2012,Gris,Gasolina,5,Automática,4.0,Camioneta,157653 km,140.000.000,https://carro.mercadolibre.com.co/MCO-914426861-toyota-4runner-40-sr5-automatica-_JM#position=48&search_layout=grid&type=item&tracking_id=3c7dc58b-f59e-4e16-a915-3c28305da614,Cerritos - Pereira
96,DFM/DFSK,VAN CARGA,2020,Blanco,Gasolina,5,Mecánica,1.200,NA,60000 km,43.000.000,https://carro.mercadolibre.com.co/MCO-936700572-dfmdfsk-van-carga-12-cargo-_JM#position=1&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Dosquebradas
97,BMW,Serie 3,2010,Plateado,Gasolina,4,Automática,2.0,Sedán,87400 km,48.000.000,https://carro.mercadolibre.com.co/MCO-931415212-bmw-serie-3-20-320i-e90-lci-executive-_JM#position=2&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Pinares - Pereira
98,Toyota,Burbuja,2004,Blanco,Gasolina,5,Automática,4.5,Camioneta,122000 km,120.000.000,https://carro.mercadolibre.com.co/MCO-931427914-toyota-burbuja-45-vx-fzj80-_JM#position=3&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Dosquebradas
99,Toyota,Fj Cruiser,2018,Negro,Gasolina,5,Automática,4.000,NA,118332 km,220.000.000,https://carro.mercadolibre.com.co/MCO-930517754-toyota-fj-cruiser-40-edicion-especial-_JM#position=4&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Dosquebradas
100,BMW,Serie 5,2018,Blanco,Gasolina,4,Automática,2.0,Sedán,48000 km,125.000.000,https://carro.mercadolibre.com.co/MCO-938939150-bmw-serie-5-20-530i-g30-_JM#position=5&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Cerritos - Pereira
101,Renault,Duster,2015,Gris,Gasolina,5,Automática,2.0,Camioneta,74000 km,53.700.000,https://carro.mercadolibre.com.co/MCO-937630269-renault-duster-20-dynamique-4x2-_JM#position=6&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Dosquebradas
102,Toyota,Prado,2002,Gris,Gasolina,5,Automática,3.400 - V6,Camioneta,198000 km,60.000.000,https://carro.mercadolibre.com.co/MCO-936701047-toyota-prado-automatica-vx-_JM#position=7&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Cerritos - Pereira
103,Renault,DINAMIC,2016,Gris,Gasolina,5,Mecánica,2000,NA,77800 km,53.800.000,https://carro.mercadolibre.com.co/MCO-934893522-duster-dynamique-2000-_JM#position=8&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,30 de Agosto - Pereira
104,Renault,Kwid,2020,Plateado,Gasolina,5,Mecánica,1.0,Camioneta,33000 km,41.900.000,https://carro.mercadolibre.com.co/MCO-928084233-renault-kwid-10-out-sider-_JM#position=9&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,30 de Agosto - Pereira
105,Suzuki,Vitara,2020,Blanco,Gasolina,5,Mecánica,1.6,Camioneta,34000 km,85.900.000,https://carro.mercadolibre.com.co/MCO-928120666-suzuki-vitara-16-glx-all-grip-_JM#position=10&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,30 de Agosto - Pereira
106,Toyota,RAV4,2017,Gris,Gasolina,5,Automática,2.0,Camioneta,56000 km,103.500.000,https://carro.mercadolibre.com.co/MCO-925291893-toyota-rav4-20-street-_JM#position=11&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,30 de Agosto - Pereira
107,Volkswagen,Bora,2010,Blanco,Gasolina,4,Automática,2.5,Sedán,166000 km,35.000.000,https://carro.mercadolibre.com.co/MCO-924881054-volkswagen-bora-25-style-active-_JM#position=12&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Pinares - Pereira
108,Hyundai,Eon,2016,Plateado,Gasolina,5,Mecánica,0.8,Hatchback,68276 km,29.800.000,https://carro.mercadolibre.com.co/MCO-924056289-hyundai-eon-08-style-_JM#position=13&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Dosquebradas
109,Chevrolet,Sonic,2013,Blanco,Gasolina,5,Mecánica,1.6,Hatchback,91070 km,34.990.000,https://carro.mercadolibre.com.co/MCO-920658541-chevrolet-sonic-2013-_JM#position=14&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Maraya - Pereira
110,Nissan,Kicks,2018,Rojo,Gasolina,5,Automática,1.6,Camioneta,49634 km,82.900.000,https://carro.mercadolibre.com.co/MCO-918526291-nissan-kicks-16-exclusive-_JM#position=15&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Corales - Pereira
111,Kia,Sportage,2019,Gris,Gasolina,5,Automática,2.0,Camioneta,39115 km,102.000.000,https://carro.mercadolibre.com.co/MCO-918539136-kia-sportage-20-vibrant-aut-_JM#position=16&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Corales - Pereira
112,Volvo,XC60,2014,Gris,Gasolina,5,Automática,2.0,Camioneta,82500 km,84.500.000,https://carro.mercadolibre.com.co/MCO-909430289-volvo-xc60-20-t5-_JM#position=17&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Pinares - Pereira
113,Suzuki,Grand Vitara,2016,Plateado,Gasolina,3,Mecánica,1.6,Camioneta,118000 km,58.850.000,https://carro.mercadolibre.com.co/MCO-939267447-suzuki-grand-vitara-16-sz-glx-sport-_JM#position=18&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,30 de Agosto - Pereira
114,Kia,Picanto,2020,Rojo,Gasolina,5,Mecánica,1.2,Hatchback,11600 km,48.500.000,https://carro.mercadolibre.com.co/MCO-931491974-kia-picanto-125-_JM#position=19&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Centro - Pereira
115,Ford,Escape,2022,Gris,Gasolina,5,Automática,2.0,SUV,0 km,140.990.000,https://carro.mercadolibre.com.co/MCO-894020331-ford-escape-ecoboost-se-2022-_JM#position=20&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,30 de Agosto - Pereira
116,Chevrolet,Rodeo,2003,Gris,Gasolina,2,Mecánica,3.2,Camioneta,207000 km,55.000.000,https://carro.mercadolibre.com.co/MCO-938907159-chevrolet-rodeo-32-v6-dohc-_JM#position=21&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Centenario - Pereira
117,Audi,Q5,2018,Plateado,Diésel,5,Automática,2.0,Camioneta,47000 km,135.000.000,https://carro.mercadolibre.com.co/MCO-938254177-audi-q5-20-tdi-quattro-ambition-_JM#position=22&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Cerritos - Pereira
118,Ford,Escape,2019,Plateado,Gasolina,5,Automática,2.0,Camioneta,42608 km,112.900.000,https://carro.mercadolibre.com.co/MCO-936543248-ford-escape-st-4x4-_JM#position=23&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Cerritos - Pereira
119,Ford,F-150,2020,Blanco,Gasolina,4,Automática,3.5,Pick-Up,19000 km,220.000.000,https://carro.mercadolibre.com.co/MCO-934760364-ford-150-lariat-sport-_JM#position=24&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Pinares - Pereira
120,Jeep,Willys,1964,Rojo,Gasolina,2,Mecánica,1.2,NA,586963 km,24.000.000,https://carro.mercadolibre.com.co/MCO-931891987-jeep-willys-_JM#position=25&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Corales - Pereira
121,Kia,Picanto,2016,Blanco,Gasolina,5,Mecánica,1.2,Hatchback,89000 km,35.500.000,https://carro.mercadolibre.com.co/MCO-931423329-kia-picanto-125-ion-xtrem-_JM#position=26&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Dosquebradas
122,Nissan,Frontier,2015,Plateado,Gasolina,2,Mecánica,2.4,Pick-Up,121000 km,60.000.000,https://carro.mercadolibre.com.co/MCO-909939026-nissan-frontier-24l-4x2-_JM#position=27&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Dosquebradas
123,Ford,Mustang,2013,Gris,Gasolina,2,Automática,5.0,Coupé,54000 km,117.000.000,https://carro.mercadolibre.com.co/MCO-907233786-ford-mustang-50-gt-premium-_JM#position=28&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,30 de Agosto - Pereira
124,Mazda,2,2016,Gris,Gasolina,5,Mecánica,1.5,Hatchback,83000 km,54.500.000,https://carro.mercadolibre.com.co/MCO-931860805-mazda-2-15-touring-_JM#position=29&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Centro - Pereira
125,Suzuki,Grand Vitara,2018,Gris,Gasolina,3,Mecánica,1.6,Camioneta,90300 km,70.000.000,https://carro.mercadolibre.com.co/MCO-931289858-suzuki-grand-vitara-16-sz-glx-sport-_JM#position=30&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Pinares - Pereira
126,Ford,Edge,2022,Rojo,Gasolina,5,Automática,2.0,SUV,0 km,182.490.000,https://carro.mercadolibre.com.co/MCO-893981647-ford-edge-sel-2022-_JM#position=31&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,30 de Agosto - Pereira
127,Volkswagen,Nivus,2022,Gris,Gasolina,5,Automática,Camioneta,NA,5091 km,105.900.000,https://carro.mercadolibre.com.co/MCO-938826096-volkswagen-nivus-highline-_JM#position=32&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Cerritos - Pereira
128,Renault,Stepway,2021,Gris,Gasolina,5,Mecánica,1.6,Hatchback,11700 km,66.500.000,https://carro.mercadolibre.com.co/MCO-937670225-renault-stepway-16-intense-_JM#position=33&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Dosquebradas
129,Chevrolet,Tracker,2018,Gris,Gasolina,5,Automática,1.8,Camioneta,45000 km,68.000.000,https://carro.mercadolibre.com.co/MCO-937660575-chevrolet-tracker-18-ls-_JM#position=34&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Dosquebradas
130,Volvo,XC40,2021,Gris,Gasolina,5,Automática,Camioneta,NA,17133 km,145.900.000,https://carro.mercadolibre.com.co/MCO-936058197-volvo-xc40-kinetic-_JM#position=35&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Cerritos - Pereira
131,Mazda,3,2021,Blanco,Gasolina,5,Automática,2500,NA,37000 km,105.000.000,https://carro.mercadolibre.com.co/MCO-934802363-mazda-grand-turing-25-_JM#position=36&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,30 de Agosto - Pereira
132,Ford,Escape,2022,Gris,Híbrido,5,Automática,2.5,SUV,0 km,164.990.000,https://carro.mercadolibre.com.co/MCO-934527421-ford-escape-hibrida-se-4x2-2022-_JM#position=37&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,30 de Agosto - Pereira
133,Mitsubishi,L200 SPORTERO,2022,Blanco,Diésel,4,Automática,2.5,NA,22000 km,195.000.000,https://carro.mercadolibre.com.co/MCO-927463751-mitsubishi-l200-sportero-25-_JM#position=38&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,30 de Agosto - Pereira
134,Hyundai,I35,2012,Plateado,Gasolina,4,Mecánica,1.600,NA,132000 km,43.500.000,https://carro.mercadolibre.com.co/MCO-916303587-hyundai-i35-16-elantra-gls-_JM#position=39&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Dosquebradas
135,Toyota,Land Cruiser,2017,Blanco,Diésel,4,Mecánica,4.5,Camioneta,46000 km,315.000.000,https://carro.mercadolibre.com.co/MCO-908759578-toyota-land-cruiser-hembra-arabe-45-_JM#position=40&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Villa Verde - Pereira
136,Renault,Duster,2020,Blanco,Gasolina,5,Automática,2.0,Camioneta,72000 km,69.000.000,https://carro.mercadolibre.com.co/MCO-906863213-renault-duster-20-dynamique-4x2-_JM#position=41&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Maraya - Pereira
137,Chevrolet,Sail,2015,Plateado,Gasolina,4,Mecánica,1.4,Sedán,103000 km,31.900.000,https://carro.mercadolibre.com.co/MCO-906856661-chevrolet-sail-14-ls-_JM#position=42&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Maraya - Pereira
138,Mazda,CX-5,2014,Rojo,Gasolina,5,Automática,2.5,Camioneta,112000 km,72.000.000,https://carro.mercadolibre.com.co/MCO-934378361-mazda-cx5-turing-_JM#position=43&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,30 de Agosto - Pereira
139,Chevrolet,LUV,1995,Blanco,Gasolina,2,Mecánica,1.6,Pick-Up,546000 km,26.500.000,https://carro.mercadolibre.com.co/MCO-931396758-chevrolet-luv-16-_JM#position=44&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Dosquebradas
140,Renault,Logan,2014,Gris,Gasolina,5,Mecánica,1600,Sedán,139200 km,33.000.000,https://carro.mercadolibre.com.co/MCO-926864848-renault-logan-expression-_JM#position=45&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,30 de Agosto - Pereira
141,Toyota,Land Cruiser,2006,Blanco,Gasolina,2,Mecánica,4.5,Pick-Up,180000 km,165.000.000,https://carro.mercadolibre.com.co/MCO-909708905-toyota-land-cruiser-45-fzj75-macho-_JM#position=46&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Villa Verde - Pereira
142,Hyundai,Veloster,2017,Marrón,Gasolina,4,Mecánica,1.6,Sedán,47000 km,60.000.000,https://carro.mercadolibre.com.co/MCO-907971730-hyundai-veloster-16-premium-_JM#position=47&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,30 de Agosto - Pereira
143,Kia,Sportage,2017,Blanco,Gasolina,5,Automática,2.0,Camioneta,58700 km,96.900.000,https://carro.mercadolibre.com.co/MCO-905885350-kia-sportage-2017-20l-gasolina-4x2-_JM#position=48&search_layout=grid&type=item&tracking_id=eff61c97-4b36-4035-b3b4-2650ea3d8006,Pereira
144,Renault,Duster,2018,Gris,Gasolina,5,Mecánica,2.0,Camioneta,70000 km,64.900.000,https://carro.mercadolibre.com.co/MCO-926904414-renault-duster-_JM#position=1&search_layout=grid&type=item&tracking_id=39fea9d8-031c-4f31-9bc7-aaa88debaaa2,30 de Agosto - Pereira
145,Ford,F-150,2016,Gris,Gasolina,4,Automática,3.5,Pick-Up,81300 km,165.000.000,https://carro.mercadolibre.com.co/MCO-931854104-ford-f-150-35-lariat-_JM#position=2&search_layout=grid&type=item&tracking_id=39fea9d8-031c-4f31-9bc7-aaa88debaaa2,Alamos - Pereira
146,Ford,Ranger,2022,Gris,Diésel,4,Automática,2.0,Pick-Up,0 km,274.990.000,https://carro.mercadolibre.com.co/MCO-876298755-ford-ranger-raptor-2022-_JM#position=3&search_layout=grid&type=item&tracking_id=39fea9d8-031c-4f31-9bc7-aaa88debaaa2,30 de Agosto - Pereira
147,Mini,Cooper,2015,Verde,Gasolina,4,Automática,1.5,Hatchback,92000 km,65.000.000,https://carro.mercadolibre.com.co/MCO-908150732-mini-cooper-15-f55-pepper-_JM#position=4&search_layout=grid&type=item&tracking_id=39fea9d8-031c-4f31-9bc7-aaa88debaaa2,30 de Agosto - Pereira
148,Ford,Mustang,2019,Gris,Gasolina,2,Automática,5.2,Coupé,35000 km,175.000.000,https://carro.mercadolibre.com.co/MCO-907193275-ford-mustag-52-shelby-gt-350-_JM#position=5&search_layout=grid&type=item&tracking_id=39fea9d8-031c-4f31-9bc7-aaa88debaaa2,30 de Agosto - Pereira
149,Ford,Ecosport,2020,Plateado,Gasolina,5,Automática,2.000,NA,33800 km,80.900.000,https://carro.mercadolibre.com.co/MCO-927259723-ford-ecosport-20-titanium-_JM#position=6&search_layout=grid&type=item&tracking_id=39fea9d8-031c-4f31-9bc7-aaa88debaaa2,Circunvalar - Pereira
150,Ford,Escape,2022,Gris,Híbrido,5,Automática,2.500,NA,1 km,179.990.000,https://carro.mercadolibre.com.co/MCO-908307078-ford-escape-titanium-hibrida-4x4-modelo-2022-_JM#position=7&search_layout=grid&type=item&tracking_id=39fea9d8-031c-4f31-9bc7-aaa88debaaa2,30 de Agosto - Pereira
151,Toyota,Prado,2006,Plateado,Gasolina,5,Automática,3.4,Camioneta,139000 km,68.000.000,https://carro.mercadolibre.com.co/MCO-930175154-toyota-prado-34-vx-_JM#position=8&search_layout=grid&type=item&tracking_id=39fea9d8-031c-4f31-9bc7-aaa88debaaa2,30 de Agosto - Pereira
152,Toyota,Land Cruiser,2017,Diésel,5,Automática,4.5,Camioneta,NA,58000 km,379.000.000,https://carro.mercadolibre.com.co/MCO-937044963-toyota-land-cruiser-2017-45-imperial-fl-lc200-diesel-_JM#position=9&search_layout=grid&type=item&tracking_id=39fea9d8-031c-4f31-9bc7-aaa88debaaa2,Pereira
153,Toyota,Hilux,2017,Gris,Diésel,2,Automática,2.8,Pick-Up,70500 km,183.000.000,https://carro.mercadolibre.com.co/MCO-928081134-toyota-hilux-2017-28l-_JM#position=10&search_layout=grid&type=item&tracking_id=39fea9d8-031c-4f31-9bc7-aaa88debaaa2,Pereira
154,Kia,Rio,2022,Gris,Gasolina,4,Automática,1400,NA,3800 km,76.900.000,https://carro.mercadolibre.com.co/MCO-923715694-kia-rio-14-at-zenith-solo-3800-km-_JM#position=11&search_layout=grid&type=item&tracking_id=39fea9d8-031c-4f31-9bc7-aaa88debaaa2,Pereira
155,Renault,Captur,2018,Gasolina,5,Mecánica,2.0,Camioneta,NA,82800 km,70.000.000,https://carro.mercadolibre.com.co/MCO-935679439-renault-captur-2018-20-zen-mecanica-_JM#position=12&search_layout=grid&type=item&tracking_id=39fea9d8-031c-4f31-9bc7-aaa88debaaa2,Pereira
156,Toyota,Hilux,2009,Diésel,2,Mecánica,3.0,Pick-Up,NA,230000 km,96.000.000,https://carro.mercadolibre.com.co/MCO-911938901-toyota-hilux-2009-30-srv-_JM#position=13&search_layout=grid&type=item&tracking_id=39fea9d8-031c-4f31-9bc7-aaa88debaaa2,Pereira
157,Mazda,CX-5,2020,Gasolina,5,Automática,2.0,Camioneta,NA,34500 km,115.000.000,https://carro.mercadolibre.com.co/MCO-939265161-mazda-cx-5-2020-20-touring-camioneta-_JM#position=14&search_layout=grid&type=item&tracking_id=39fea9d8-031c-4f31-9bc7-aaa88debaaa2,Pereira
158,Kia,Sportage,2015,Gris,Gasolina,5,Mecánica,2.0,Camioneta,136000 km,69.500.000,https://carro.mercadolibre.com.co/MCO-920613931-kia-sportage-2015-20-revolution-mt-gasolina-4x2-_JM#position=15&search_layout=grid&type=item&tracking_id=39fea9d8-031c-4f31-9bc7-aaa88debaaa2,Pereira
159,Kia,Stonic híbrida Zenit,2022,Gris,Híbrido,5,Mecánica,HIBRIDO,Camioneta,5400 km,95.000.000,https://carro.mercadolibre.com.co/MCO-935614437-kia-stonic-hibrida-zenit-zenith-_JM#position=16&search_layout=grid&type=item&tracking_id=39fea9d8-031c-4f31-9bc7-aaa88debaaa2,Pereira
160,Nissan,Frontier,2014,Blanco,Diésel,4,Mecánica,2.5,Pick-Up,101598 km,70.000.000,https://carro.mercadolibre.com.co/MCO-907952932-nissan-frontier-25l-131hp-4x4-_JM#position=17&search_layout=grid&type=item&tracking_id=39fea9d8-031c-4f31-9bc7-aaa88debaaa2,La Villa - Pereira
161,Mazda,3,2017,Gris,Gasolina,4,Automática,2000,Sedán,89000 km,65.500.000,https://carro.mercadolibre.com.co/MCO-937962329-kia-sportage-16-desire-hibrida-_JM#position=18&search_layout=grid&type=item&tracking_id=39fea9d8-031c-4f31-9bc7-aaa88debaaa2,Pereira
162,Kia,Picanto,2022,Gris,Gasolina,5,Mecánica,4 cilindros,Hatchback,7500 km,55.700.000,https://carro.mercadolibre.com.co/MCO-936146919-toyota-land-cruiser-autana-_JM#position=19&search_layout=grid&type=item&tracking_id=39fea9d8-031c-4f31-9bc7-aaa88debaaa2,Dosquebradas
163,Volkswagen,T-Cross,2020,Gasolina,5,Automática,1.6,Camioneta,NA,13000 km,90.500.000,https://carro.mercadolibre.com.co/MCO-921482694-mazda-3-20-touring-at-con-cuero-unico-dueno-_JM#position=20&search_layout=grid&type=item&tracking_id=39fea9d8-031c-4f31-9bc7-aaa88debaaa2,Pereira
164,Jeep,Cherokee,2017,Gris,Gasolina,5,Automática,3200,Sedán,71056 km,93.900.000,https://carro.mercadolibre.com.co/MCO-917640927-kia-picanto-x-line-2022-mt-6-airbags-_JM#position=21&search_layout=grid&type=item&tracking_id=39fea9d8-031c-4f31-9bc7-aaa88debaaa2,Pereira
165,Honda,WR-V,2021,Gris,Gasolina,5,Mecánica,1.5,Camioneta,21800 km,90.000.000,https://carro.mercadolibre.com.co/MCO-935666326-volkswagen-t-cross-2020-16l-comfortline-at-_JM#position=22&search_layout=grid&type=item&tracking_id=39fea9d8-031c-4f31-9bc7-aaa88debaaa2,Pereira
